"","ID_3447772","ID_208570","ID_382069","ID_283867","ID_915065","ID_2625724","ID_515054","ID_3357219","ID_625159","ID_2794732","ID_245276","ID_562076","ID_268677","ID_3337097","ID_827560","ID_596277","ID_3122828","ID_146056","ID_1157415","ID_209362","ID_1945247","ID_98717","ID_2736291","ID_935308","ID_609467","ID_497954","ID_3690635","ID_322850","ID_725732","ID_254849","ID_55635","ID_842460","ID_1002430","ID_3402913","ID_657365","ID_163857","ID_1001152","ID_2877840","ID_2360904","ID_711472","ID_867632","ID_996260","ID_837037","ID_2396592","ID_3547896","ID_567905","ID_3049729","ID_722227","ID_2496081","ID_815754","ID_3394380","ID_299868","ID_71859","ID_595869","ID_186856","ID_651121","ID_2942823","ID_218261","ID_4184186","ID_853251","ID_2297998","ID_956750","ID_1493319","ID_365745","ID_536527","ID_283438","ID_197478","ID_285759","ID_3109146","ID_3146150","ID_3561771","ID_3488980","ID_578237","ID_2694681","ID_2857794","ID_3546862","ID_3482045","ID_3468450","ID_518877","ID_897170","ID_3487947","ID_364270","ID_70218","ID_536059","ID_3832127","ID_664653","ID_524766","ID_2785477","ID_790534","ID_534466","ID_370833","ID_3470154","ID_49858","ID_3835454","ID_50461","ID_762773","ID_3216316","ID_1918344","ID_800853","ID_3650442","ID_533124","ID_3369959","ID_3390337","ID_3386264","ID_64552","ID_221775","ID_2332910","ID_1462986","ID_230759","ID_564557","ID_3296859","ID_779968","ID_680130","ID_3437456","ID_3212402","ID_510871","ID_519360","ID_3286999","ID_3388165","ID_2006024","ID_206772","ID_539452","ID_3189063","ID_3143805","ID_2833882","ID_671464","ID_2791085","ID_3076284","ID_2877484","ID_1169650","ID_26176","ID_609609","ID_940311","ID_804860","ID_3447875","ID_3623110","ID_3374878","ID_2354387","ID_3472859","ID_296456","ID_332224","ID_396253","ID_1972298","ID_777366","ID_663834","ID_300063","ID_250476","ID_2329200","ID_1852569","ID_2533043","ID_3346633","ID_716413","ID_816210","ID_3626184","ID_3645840","ID_980951"
"44",297,NA,8834,3164,3662,-55,1589,5395,4569,1429,7376,NA,NA,4223,622,NA,1278,124,1132,1004,1070,293,73674,2986,861,744,74,510,11643,3967,450,13476,1902,2830,15997,2300,156836,6896,957,20260,3735,7534,2647,835,73,3131,90,168,1756,630,70,169,579,25676,284,2280,377,593,85837,861,2506,1248,NA,1300,5019,5789,-32866,1055,11590,-189,29,343,668,41886,489,2138,3050,1218,273,NA,3010,NA,224,-1108,2936,599,360,416,8221,36,955,1224,305,3817,581,NA,1478,-3977,1486,-426,1837,2106,-682,4665,3630,NA,632,52,12394,5511,1265,3642,3968,9028,9723,27213,1621,428,2764,5812,190,662,719,1431,2261,21489,652,1730,134,365,-3553,5164,406000,586,197,235,786,-918,7406,2977,1429,1502,1276,-48,-23407,346,NA,907,4049,-919,324,102769,56665,350,1064,1465
"45",80,298,1991,1014,991,71,222,1067,902,296,1337,22,975,1155,486,1,380,25,-41,389,194,67,12819,209,88,154,24,107,2399,1049,101,3814,543,983,2256,685,34723,543,79,6028,1280,1276,735,257,15,797,113,36,211,136,37,205,150,3635,66,505,97,144,5036,189,140,-262,953,353,1366,720,13535,261,4378,1926,8,79,84,682,1427,189,232,34,55,781,188,604,51,-916,312,181,95,95,3388,6,110,189,75,646,273,988,289,-500,368,128,279,521,25,413,1042,-155,123,13,2709,1089,221,1421,470,2916,1660,7425,339,155,1217,14194,45,128,159,399,200,10700,235,203,38,81,624,1408,84000,199,108,162,30,621,1356,816,248,380,332,577,4582,70,-5,228,1068,-371,41,19829,12847,89,599,495
"46",153,746,3950,2338,1906,369,415,2692,2167,633,2150,41,1719,2589,854,2,762,59,412,571,473,142,32026,389,168,256,45,206,4769,4956,200,7568,1189,4527,6661,1582,69444,2424,4,11290,2956,3095,1485,548,38,1847,134,101,441,289,80,468,296,6915,126,1086,187,283,23951,428,490,195,701,701,2269,1369,-1968,621,11071,1420,19,133,232,1668,4146,250,498,272,120,1707,408,1291,109,-680,1083,251,189,192,5222,85,196,338,174,1205,562,2526,456,-113,758,157,602,959,-234,833,2005,-37,319,28,5478,1987,398,2535,414,6041,4795,17408,746,318,3599,13210,84,258,315,781,577,20799,463,453,107,226,2790,1034,140000,384,162,286,56,176,3845,1672,530,756,590,1072,11771,231,-15,474,2229,-298,107,35049,22436,167,959,977
"47",228,758,5830,3900,2872,718,684,4479,3054,926,-24899,61,3959,3876,1897,3,1183,83,1430,775,733,213,42669,784,751,421,11,310,7328,8464,286,11362,1821,6031,11680,2342,104237,4000,150,16845,4723,6224,2074,809,68,2385,147,172,637,411,102,479,456,12974,193,1756,302,427,28540,621,750,792,1196,1059,3475,2036,-2016,997,19314,2948,32,213,393,1959,6717,370,277,390,138,2382,1698,2002,161,-299,2018,452,247,285,7593,-11,303,560,235,1754,987,3467,710,-740,1130,267,853,1322,-194,1220,2931,435,278,60,8353,3743,-248,3479,867,10626,7842,27148,1102,439,6519,13318,130,383,1464,917,696,28111,686,684,164,303,2431,1172,230000,570,249,448,355,-194,5217,2497,989,1134,604,1282,16179,326,0,410,3357,-318,168,47548,36177,262,1189,1438
"48",300,1728,7846,5414,3874,1010,584,6271,4152,1168,-68608,87,6269,5093,2732,5,1730,106,2264,1684,1525,292,64875,1926,952,590,31,472,9654,12068,349,15121,2508,7130,17705,3156,137014,5417,734,22677,6161,7589,3147,1113,177,2888,162,292,1234,1280,235,658,619,19544,251,2497,409,591,42464,808,1790,1331,1891,1418,4498,5896,-24475,1367,28283,4250,62,269,915,2431,8872,465,979,833,213,3041,1709,2861,210,-288,3143,656,338,358,10239,41,778,681,367,2357,1281,5010,881,-1265,1519,-343,1526,1593,-205,1415,4646,867,380,81,11287,5499,271,4118,2317,12220,10828,34779,1411,590,9516,14451,185,518,1620,1114,1050,37493,919,1382,232,385,2168,1501,292000,741,294,672,1673,-30,6791,3406,1251,1331,643,1831,26187,369,560,366,4429,-538,235,61419,55277,374,2175,1866
"49",86,155,2090,1504,989,371,203,2438,1022,244,2754,17,893,1866,618,-24,385,28,294,438,195,45,12729,807,223,195,25,125,2745,2733,91,3574,628,1639,6887,837,35116,1891,34,5947,466,1318,746,200,68,507,15,52,183,117,18,393,121,8626,45,554,122,165,6193,110,1015,578,668,360,1105,1398,-7484,328,3428,1584,26,60,121,349,1623,141,628,37,64,690,111,671,57,92,778,95,113,98,2640,3,74,144,0,2176,187,1928,177,-241,380,29,253,375,92,655,1064,419,111,32,2985,2007,216,1093,989,2985,2448,6317,316,119,4212,314,53,117,99,80,532,9763,594,535,-25,72,-270,914,-36000,222,121,270,454,287,2260,795,348,432,277,265,6839,42,93,72,1277,457,72,18068,20162,157,164,413
"50",157,304,4127,3764,1960,819,451,4119,1976,462,1715,151,2493,4647,1548,-24,793,55,598,1182,471,131,29485,1157,456,462,60,267,5766,5209,180,7686,1332,2852,12994,1887,70646,3416,142,11946,769,2838,1411,529,81,1106,122,7,371,278,49,818,285,18543,108,750,442,317,12518,260,1214,1159,2048,722,2266,2170,-24703,617,9070,2796,53,149,276,1436,3161,215,841,76,112,1191,332,1397,116,323,1883,259,231,213,5454,113,192,261,88,2934,407,2421,184,1535,764,65,514,661,140,1069,2342,679,229,65,6455,3440,460,2135,1724,4677,5278,-49671,645,224,7495,807,102,235,1221,295,822,20257,1442,1069,36,1005,-233,1175,48000,502,231,487,1235,937,4815,1639,577,823,546,627,14422,83,217,10,2444,-390,164,25519,35778,303,428,822
"51",234,1255,6327,5332,2896,1230,954,5742,3008,701,-4042,216,3579,7219,1874,-22,1243,79,903,1624,647,294,44068,2581,610,676,99,331,8815,7821,261,12432,1853,4012,18173,2648,107977,4455,225,17577,1080,3758,2068,993,483,1644,149,14,563,417,186,959,592,26603,170,1341,580,499,15447,476,3481,1696,2274,1039,3305,3108,-67788,995,11748,5250,75,326,444,2951,5260,298,971,133,118,1838,1486,1984,167,440,2900,422,397,323,8449,162,306,446,203,3411,627,5288,274,2337,1127,93,792,1025,183,1722,3482,858,338,98,9804,5813,706,3080,2752,6586,7894,-42392,1008,453,10012,1555,151,357,1307,431,1120,30925,1400,1326,-3,1153,-92,1722,126000,735,286,474,1636,979,6761,2548,933,1233,824,854,20107,137,318,39,3502,-448,271,36459,50301,532,831,1168
"52",318,1721,8378,7362,4326,1517,1731,6766,4055,698,-18442,240,4654,9472,2602,-19,1761,119,1201,2139,1029,363,60167,2889,904,824,143,436,11951,10565,332,16993,2410,6710,24077,3346,146898,6274,586,22901,1377,4604,2755,1272,906,2168,-441,52,1027,536,957,1187,882,36805,231,1941,714,662,16823,647,3246,2308,3165,1373,4646,18931,-108208,1410,14423,5846,106,476,523,3573,8033,372,1193,220,191,3106,2442,2561,215,662,4793,581,504,457,11306,539,750,556,326,3929,3577,6554,553,6120,1530,75,1514,1471,167,1987,5145,1210,183,131,13127,7296,996,3931,3621,9412,11214,-38285,1296,532,12955,2149,193,482,1436,1206,1416,42152,1783,1661,16,1328,160,2138,171000,845,306,1026,2234,2121,8491,3438,1616,1632,841,1160,25751,176,740,154,4269,-378,345,48507,77844,742,1107,1472
"53",90,123,1938,1283,1010,299,273,2061,1088,162,9933,27,1631,3315,-22,1,385,47,1470,292,171,71,22455,296,376,97,37,111,2464,2760,99,5173,518,1402,4017,650,39884,2295,130,5385,369,846,740,243,65,441,37,26,230,109,27,231,702,8426,68,669,129,191,1638,129,193,586,60,344,943,1171,-20840,331,2393,2418,29,120,112,813,1478,60,311,40,72,589,219,506,48,1087,1212,137,97,95,2697,17,99,72,67,1218,267,641,235,1142,417,25,291,273,-144,1987,941,257,302,20,3031,1528,379,1237,841,2970,2208,10177,346,84,7071,327,43,133,96,145,625,10967,282,708,27,150,342,369,65000,236,22,2026,1002,-2,2352,858,410,369,314,227,7988,39,82,274,921,-168,92,5177,14535,158,646,287
